Generation,PopBest,PopAvg,BestOverall
0,550660,6,-739500,9,550660,6
1,50626,59,-679517,7,550660,6
2,100647,9,-723238,1,550660,6
3,-149359,6,-762003,4,550660,6
4,1000380,-523266,2,1000380
5,300570,5,-645743,6,1000380
6,300567,3,-740736,7,1000380
7,479,6087,-754491,1,1000380
8,750656,6,-754468,8,1000380
9,-149460,1,-787000,9,1000380
10,550409,8,-703247,7,1000380
11,50635,78,-732027,4,1000380
12,300357,1,-681997,4,1000380
13,250530,6,-644475,4,1000380
14,500547,7,-766976,6,1000380

