Generation,PopBest,PopAvg,BestOverall
0,50577,47,-785739,5,50577,47
1,50525,69,-655724,5,50577,47
2,300696,1,-671978,7,300696,1
3,500668,1,-695743,8,500668,1
4,1050677,-653237,7,1050677
5,550668,1,-656989,3,1050677
6,300505,8,-779490,9,1050677
7,50515,53,-759502,3,1050677
8,-199492,7,-723227,8,1050677
9,300656,7,-763205,1050677
10,50690,5,-753267,4,1050677
11,-99607,25,-860757,8,1050677
12,50620,88,-821979,8,1050677
13,300580,7,-653202,9,1050677
14,50570,44,-728241,3,1050677

