Generation,PopBest,PopAvg,BestOverall
0,300569,9,-738264,4,300569,9
1,50690,59,-660729,4,300569,9
2,50520,5,-753242,4,300569,9
3,750530,7,-705758,5,750530,7
4,1000591,-643236,3,1000591
5,50500,72,-684490,9,1000591
6,300650,6,-735751,4,1000591
7,550,2326,-704479,6,1000591
8,300617,1,-648208,5,1000591
9,50470,03,-724504,4,1000591
10,250650,6,-705712,1,1000591
11,-149466,8,-749489,4,1000591
12,550603,-710731,1,1000591
13,-149610,3,-741994,9,1000591
14,-149389,4,-728227,1,1000591

