Generation,PopBest,PopAvg,BestOverall
0,50419,97,-760743,4,50419,97
1,500657,5,-613179,1,500657,5
2,500665,9,-493143,2,500665,9
3,1050697,-326889,9,1050697
4,500547,6,-486892,4,1050697
5,750687,8,-616883,8,1050697
6,850676,4,-390642,6,1050697
7,300511,-514390,3,1050697
8,750618,1,-540640,3,1050697
9,800587,1,-361884,8,1050697
10,550667,3,-475638,6,1050697
11,250666,9,-496898,1050697
12,1000507,-341891,1050697
13,550537,4,-410637,8,1050697
14,550678,1,-396893,1,1050697
15,1100548,-370637,6,1100548
16,900677,8,-466887,6,1100548
17,800668,-451896,3,1100548
18,650537,9,-416895,8,1100548
19,1000515,-510674,2,1100548
20,1300698,-591898,9,1300698
21,1050648,-511894,3,1300698
22,850648,-420643,1,1300698
23,750513,1,-415634,1300698
24,1300577,-349391,9,1300698
25,1000668,-431894,7,1300698
26,850697,9,-380636,8,1300698
27,550658,1,-513134,4,1300698
28,300668,1,-529396,7,1300698
29,800595,-635657,2,1300698

