Generation,PopBest,PopAvg,BestOverall
0,620,611,-758251,2,620,611
1,250660,8,-606944,4,250660,8
2,500689,8,-665661,4,500689,8
3,300510,5,-550683,8,500689,8
4,300516,9,-611902,1,500689,8
5,100628,1,-644419,1,500689,8
6,250638,1,-598132,4,500689,8
7,550648,1,-626888,8,550648,1
8,300657,3,-509384,8,550648,1
9,2050688,-373134,2050688
10,500664,8,-538140,4,2050688
11,550668,1,-433163,2050688
12,550664,1,-510640,6,2050688
13,300675,7,-593154,9,2050688
14,300598,1,-456902,2,2050688
15,500640,6,-533145,5,2050688
16,1000688,-716902,6,2050688
17,300547,9,-674406,8,2050688
18,250507,9,-608168,2,2050688
19,350677,3,-521904,8,2050688
20,250502,3,-656888,8,2050688
21,1000667,-511895,4,2050688
22,300633,4,-638143,6,2050688
23,300566,-691887,4,2050688
24,50621,78,-709386,6,2050688
25,300571,2,-648135,8,2050688
26,250671,7,-676899,2050688
27,50680,22,-633167,8,2050688
28,750537,1,-558147,5,2050688
29,550628,1,-528149,2,2050688

