Generation,PopBest,PopAvg,BestOverall
0,750628,1,-655739,6,750628,1
1,300572,4,-629409,9,750628,1
2,100576,6,-566892,2,750628,1
3,750608,1,-578136,750628,1
4,50627,72,-634425,3,750628,1
5,550596,9,-529390,4,750628,1
6,1000618,-474389,7,1000618
7,750677,8,-545637,4,1000618
8,750685,3,-599388,8,1000618
9,1000576,-520668,9,1000618
10,300560,6,-643144,4,1000618
11,300696,9,-540646,8,1000618
12,550608,1,-554384,4,1000618
13,300657,1,-481882,7,1000618
14,750654,1,-588134,1,1000618
15,100658,3,-636885,5,1000618
16,300637,9,-594412,1,1000618
17,1000548,-646908,8,1000618
18,300647,9,-626920,2,1000618
19,550627,3,-534402,4,1000618
20,550607,9,-601903,5,1000618
21,550607,9,-540642,4,1000618
22,300638,1,-611892,9,1000618
23,500642,7,-601891,9,1000618
24,500534,3,-549390,6,1000618
25,50637,75,-630659,1000618
26,-149364,7,-628144,6,1000618
27,50516,72,-689396,1,1000618
28,300647,7,-561895,1,1000618
29,750641,1,-539396,1,1000618

