Generation,PopBest,PopAvg,BestOverall
0,-149444,3,-714512,8,-149444,3
1,300550,3,-636923,3,300550,3
2,300585,1,-528145,1,300585,1
3,500551,1,-545634,6,500551,1
4,50670,47,-499386,1,500551,1
5,250690,2,-566899,3,500551,1
6,100560,4,-516888,2,500551,1
7,750550,4,-495638,4,750550,4
8,300600,5,-428141,3,750550,4
9,100610,3,-506891,8,750550,4
10,250550,3,-469387,4,750550,4
11,300661,3,-439387,8,750550,4
12,300590,3,-343139,6,750550,4
13,250520,4,-560641,6,750550,4
14,500580,2,-444390,7,750550,4
15,750531,3,-378140,8,750550,4
16,550550,4,-460638,8,750550,4
17,250520,4,-479387,7,750550,4
18,550550,4,-441887,8,750550,4
19,250570,4,-525640,4,750550,4
20,250640,6,-514397,2,750550,4
21,550500,4,-473141,9,750550,4
22,50651,03,-451889,1,750550,4
23,250510,9,-499391,3,750550,4
24,500540,1,-366887,7,750550,4
25,50690,19,-401887,8,750550,4
26,300620,5,-465641,7,750550,4
27,500610,5,-570641,6,750550,4
28,300640,5,-446890,4,750550,4
29,250610,4,-489391,7,750550,4

