Generation,PopBest,PopAvg,BestOverall
0,550537,4,-618235,9,550537,4
1,750667,6,-668169,3,750667,6
2,550643,4,-461902,750667,6
3,509,3084,-525652,9,750667,6
4,550572,3,-361903,9,750667,6
5,300609,6,-474405,4,750667,6
6,300679,8,-435655,750667,6
7,500649,8,-431908,3,750667,6
8,500649,8,-446905,1,750667,6
9,500649,8,-316905,2,750667,6
10,1000670,-374405,2,1000670
11,500649,9,-386905,7,1000670
12,500649,8,-380655,2,1000670
13,550609,7,-366905,1,1000670
14,750599,9,-291905,2,1000670
15,1000520,-385664,1,1000670
16,250649,8,-398155,1,1000670
17,750509,8,-304405,2,1000670
18,1000650,-383155,2,1000670
19,500669,8,-276905,7,1000670
20,550639,9,-440655,2,1000670
21,1000650,-299405,2,1000670
22,750559,5,-380655,1,1000670
23,550609,8,-329405,1,1000670
24,750649,8,-409405,2,1000670
25,750649,7,-384405,2,1000670
26,500539,8,-386905,3,1000670
27,500689,8,-261906,8,1000670
28,750649,6,-340655,2,1000670
29,300640,-393155,2,1000670

