Generation,PopBest,PopAvg,BestOverall
0,50590,53,-678232,4,50590,53
1,500690,4,-616955,4,500690,4
2,50370,06,-685687,6,500690,4
3,500640,5,-671937,500690,4
4,500550,-671910,3,500690,4
5,600677,5,-554409,3,600677,5
6,1000560,-609421,3,1000560
7,750669,6,-664420,1,1000560
8,500659,7,-580694,7,1000560
9,500500,1,-658214,2,1000560
10,300607,8,-680654,8,1000560
11,100529,8,-673159,7,1000560
12,550598,1,-575662,4,1000560
13,500639,9,-681920,5,1000560
14,-149312,7,-655690,3,1000560
15,300592,3,-590652,7,1000560
16,250608,1,-598141,4,1000560
17,500657,4,-541894,1000560
18,550638,1,-596922,1000560
19,300617,4,-523154,3,1000560
20,750607,6,-609385,6,1000560
21,550586,1,-614389,1000560
22,100637,6,-559403,7,1000560
23,1000520,-453148,8,1000560
24,250620,1,-661907,8,1000560
25,1000608,-489401,9,1000608
26,300570,2,-706891,9,1000608
27,250542,5,-728152,3,1000608
28,550660,6,-619401,1000608
29,300550,8,-698150,8,1000608

