Generation,PopBest,PopAvg,BestOverall
0,50677,06,-795735,5,50677,06
1,550500,6,-664491,4,550500,6
2,1300538,-653270,2,1300538
3,500590,1,-564505,5,1300538
4,300509,7,-676989,3,1300538
5,620,6296,-795780,2,1300538
6,300567,6,-742031,6,1300538
7,100690,3,-693209,4,1300538
8,50526,-679442,3,1300538
9,1000450,-648257,7,1300538
10,-149419,1,-737016,1,1300538
11,500521,2,-716967,2,1300538
12,350517,5,-673233,3,1300538
13,550628,1,-649510,8,1300538
14,750677,8,-629458,6,1300538

