Generation,PopBest,PopAvg,BestOverall
0,100570,5,-713256,5,100570,5
1,500620,6,-743268,6,500620,6
2,1000548,-644461,8,1000548
3,-149319,6,-719490,1,1000548
4,300615,4,-699464,5,1000548
5,250380,-761959,8,1000548
6,300628,-723192,2,1000548
7,-199409,2,-806975,1000548
8,50677,75,-754439,4,1000548
9,1300696,-701953,5,1300696
10,50540,31,-723220,2,1300696
11,250550,5,-633188,6,1300696
12,50567,56,-804516,5,1300696
13,-149390,3,-809488,7,1300696
14,50697,06,-740707,4,1300696

