Generation,PopBest,PopAvg,BestOverall
0,100429,9,-700752,6,100429,9
1,-199479,7,-769487,6,100429,9
2,100547,9,-705751,6,100547,9
3,1000631,-600734,4,1000631
4,100550,6,-754493,8,1000631
5,-149439,3,-782001,6,1000631
6,100359,8,-733208,8,1000631
7,250569,9,-763239,1,1000631
8,300660,2,-740722,1,1000631
9,1000668,-660736,8,1000668
10,250661,2,-684468,6,1000668
11,300614,3,-708214,9,1000668
12,-149365,2,-774463,3,1000668
13,300340,1,-599477,6,1000668
14,-149422,8,-743220,1,1000668

