Generation,PopBest,PopAvg,BestOverall
0,-149439,4,-729470,8,-149439,4
1,-149339,3,-685719,8,-149339,3
2,550638,1,-570663,3,550638,1
3,650557,9,-651915,650557,9
4,250531,5,-678168,8,650557,9
5,-149309,4,-753197,3,650557,9
6,300657,9,-656956,9,650557,9
7,1000566,-599428,1,1000566
8,100667,4,-615732,3,1000566
9,250590,7,-551914,4,1000566
10,500647,6,-519413,9,1000566
11,800566,4,-566910,2,1000566
12,50624,47,-704483,6,1000566
13,300516,6,-586932,8,1000566
14,550668,1,-500680,7,1000566
15,50657,34,-574440,1,1000566
16,1250548,-519416,6,1250548
17,300646,8,-521932,1250548
18,550548,-673177,7,1250548
19,300507,-595685,2,1250548
20,1000628,-575673,8,1250548
21,300547,8,-544409,9,1250548
22,750627,6,-556926,2,1250548
23,100697,4,-664422,2,1250548
24,550527,4,-523154,2,1250548
25,550635,4,-533154,6,1250548
26,500646,7,-601901,1,1250548
27,750547,9,-451926,7,1250548
28,1000598,-599414,8,1250548
29,500537,9,-591929,7,1250548

