Generation,PopBest,PopAvg,BestOverall
0,50598,13,-633247,8,50598,13
1,550547,9,-651973,5,550547,9
2,500640,7,-481907,1,550547,9
3,50597,19,-679412,9,550547,9
4,-149303,5,-775663,1,550547,9
5,550648,1,-569418,4,550648,1
6,300697,4,-518142,7,550648,1
7,300677,8,-736902,550648,1
8,300657,3,-594408,2,550648,1
9,-149302,2,-680656,1,550648,1
10,300586,-555660,9,550648,1
11,300597,8,-593172,8,550648,1
12,550668,1,-588165,550668,1
13,550607,3,-504396,5,550668,1
14,550537,6,-459409,1,550668,1
15,100697,5,-650674,6,550668,1
16,500638,1,-596907,2,550668,1
17,550668,1,-626902,2,550668,1
18,750672,6,-495661,6,750672,6
19,300627,9,-574399,3,750672,6
20,300675,8,-634384,6,750672,6
21,550626,4,-459388,9,750672,6
22,550526,7,-571887,1,750672,6
23,50685,28,-613134,1,750672,6
24,300655,7,-478140,9,750672,6
25,300637,9,-529386,6,750672,6
26,350557,8,-624396,8,750672,6
27,100656,7,-650646,6,750672,6
28,750638,1,-716896,5,750672,6
29,50617,28,-559395,4,750672,6

