Generation,PopBest,PopAvg,BestOverall
0,300600,6,-759500,9,300600,6
1,300656,6,-711929,1,300656,6
2,300547,8,-626933,8,300656,6
3,300597,4,-644399,8,300656,6
4,300607,9,-688156,3,300656,6
5,300647,4,-619409,9,300656,6
6,550556,2,-686924,550556,2
7,550608,-668158,2,550608
8,500690,4,-633151,9,550608
9,300680,9,-554409,7,550608
10,50623,25,-670677,6,550608
11,250670,8,-720659,8,550608
12,550570,9,-705663,1,550608
13,250690,6,-651913,2,550608
14,50690,34,-668227,1,550608
15,250610,3,-699460,6,550608
16,500660,6,-551934,4,550608
17,750550,6,-534428,9,750550,6
18,500550,7,-625653,3,750550,6
19,500580,7,-628160,4,750550,6
20,300647,6,-546910,3,750550,6
21,100658,1,-673155,9,750550,6
22,500624,8,-579406,8,750550,6
23,100647,8,-625666,6,750550,6
24,550647,4,-606909,8,750550,6
25,300620,1,-655672,8,750550,6
26,550561,4,-610664,9,750550,6
27,100576,4,-680675,5,750550,6
28,300680,6,-586916,4,750550,6
29,-149469,4,-773190,1,750550,6

