Generation,PopBest,PopAvg,BestOverall
0,300618,1,-758249,4,300618,1
1,300676,4,-699510,8,300676,4
2,500680,6,-614473,3,500680,6
3,50587,59,-680708,4,500680,6
4,50505,38,-745749,9,500680,6
5,50646,16,-751977,9,500680,6
6,550617,-580748,7,550617
7,531,6557,-729467,1,550617
8,501,3231,-765759,6,550617
9,-149679,6,-771994,3,550617
10,300614,8,-693234,8,550617
11,750520,5,-724500,3,750520,5
12,-199310,4,-765713,3,750520,5
13,50633,63,-710755,9,750520,5
14,750650,2,-706989,8,750650,2
15,-149479,4,-818234,4,750650,2
16,50505,47,-761957,750650,2
17,50509,94,-683230,6,750650,2
18,-149309,6,-817012,2,750650,2
19,50650,59,-741972,5,750650,2
20,250530,4,-781973,1,750650,2
21,250569,7,-726984,4,750650,2
22,-349399,5,-755758,1,750650,2
23,671,2985,-739485,3,750650,2
24,500597,8,-713236,9,750650,2
25,-149328,8,-693248,9,750650,2
26,550587,5,-705699,8,750650,2
27,542,1985,-752017,6,750650,2
28,100500,1,-777011,6,750650,2
29,250600,7,-730790,8,750650,2

