Generation,PopBest,PopAvg,BestOverall
0,50581,28,-736997,6,50581,28
1,-149488,8,-685711,4,50581,28
2,300577,6,-713250,2,300577,6
3,300640,1,-705759,8,300640,1
4,750580,5,-706987,3,750580,5
5,300599,6,-641966,9,750580,5
6,100552,5,-710749,4,750580,5
7,300651,-723217,1,750580,5
8,670,6279,-782009,2,750580,5
9,50494,81,-754495,9,750580,5
10,300522,9,-717027,1,750580,5
11,550579,9,-689503,6,750580,5
12,-149309,2,-789510,6,750580,5
13,-149402,2,-749525,2,750580,5
14,250630,8,-770762,6,750580,5
15,550510,4,-721985,4,750580,5
16,-149413,4,-735777,3,750580,5
17,300321,6,-783280,4,750580,5
18,100608,1,-670733,3,750580,5
19,550630,7,-783276,9,750580,5
20,50603,13,-760760,9,750580,5
21,550638,1,-740761,7,750580,5
22,-149422,7,-764507,9,750580,5
23,550589,9,-612008,4,750580,5
24,-199359,6,-761988,6,750580,5
25,300536,2,-670755,750580,5
26,250670,3,-734494,3,750580,5
27,300555,9,-766989,6,750580,5
28,300686,6,-691949,1,750580,5
29,500510,5,-655737,1,750580,5

