Generation,PopBest,PopAvg,BestOverall
0,750507,5,-703241,5,750507,5
1,300514,4,-724514,750507,5
2,50597,56,-736946,9,750507,5
3,300569,9,-608179,6,750507,5
4,-149482,4,-760721,9,750507,5
5,500500,6,-565674,2,750507,5
6,550560,6,-638184,8,750507,5
7,300660,7,-693176,3,750507,5
8,500628,1,-654457,1,750507,5
9,50660,59,-729446,9,750507,5
10,250510,4,-694441,9,750507,5
11,648,0837,-753238,9,750507,5
12,500607,3,-684462,8,750507,5
13,50536,72,-639466,6,750507,5
14,550696,8,-669479,750507,5
15,500640,6,-549420,1,750507,5
16,750550,2,-644431,9,750550,2
17,750617,3,-629451,1,750617,3
18,250591,3,-789481,8,750617,3
19,-149304,2,-699442,6,750617,3
20,50530,72,-683217,1,750617,3
21,500597,7,-609437,4,750617,3
22,750608,1,-545673,6,750617,3
23,1000541,-561915,7,1000541
24,300658,1,-661929,8,1000541
25,50592,97,-628182,4,1000541
26,500616,3,-636910,5,1000541
27,250590,5,-551911,4,1000541
28,550339,8,-624414,3,1000541
29,550616,4,-729446,4,1000541

