Generation,PopBest,PopAvg,BestOverall
0,500540,5,-693241,9,500540,5
1,100679,9,-728184,6,500540,5
2,300639,9,-644436,7,500540,5
3,250610,3,-693189,9,500540,5
4,250677,5,-678198,6,500540,5
5,750666,6,-560691,4,750666,6
6,100385,-673236,8,750666,6
7,50598,03,-711984,8,750666,6
8,300638,1,-770699,2,750666,6
9,1000678,-680697,2,1000678
10,1250648,-675689,1,1250648
11,100601,9,-706949,2,1250648
12,300580,3,-749419,2,1250648
13,250620,9,-773193,3,1250648
14,50539,84,-710720,9,1250648
15,50556,19,-760690,8,1250648
16,250648,1,-710716,4,1250648
17,750691,1,-636913,6,1250648
18,550656,5,-581923,4,1250648
19,-149402,3,-695682,9,1250648
20,50690,5,-815736,3,1250648
21,1000665,-635737,4,1250648
22,550517,8,-660684,1250648
23,250590,1,-696920,8,1250648
24,50550,75,-690711,9,1250648
25,-149338,8,-779455,3,1250648
26,600,6019,-726938,9,1250648
27,750697,5,-573192,1,1250648
28,250670,7,-690678,5,1250648
29,100669,8,-674458,8,1250648

