Generation,PopBest,PopAvg,BestOverall
0,-149449,3,-684524,1,-149449,3
1,50617,75,-758211,3,50617,75
2,568,0732,-663166,1,50617,75
3,50577,59,-686968,3,50617,75
4,550,871,-680705,1,50617,75
5,550597,7,-660687,9,550597,7
6,300665,5,-678224,8,550597,7
7,300547,5,-641962,5,550597,7
8,250658,1,-650696,550597,7
9,300690,8,-628183,1,550597,7
10,627,8134,-759479,1,550597,7
11,300650,3,-661980,7,550597,7
12,50527,22,-660731,1,550597,7
13,550571,6,-711959,9,550597,7
14,520,2178,-639423,9,550597,7
15,100630,5,-720688,5,550597,7
16,600647,3,-753202,8,600647,3
17,250489,8,-623209,4,600647,3
18,300681,1,-676973,5,600647,3
19,250628,1,-729454,1,600647,3
20,50666,03,-698211,9,600647,3
21,-149380,1,-701951,4,600647,3
22,50685,63,-690720,5,600647,3
23,50500,69,-698181,3,600647,3
24,550697,9,-581967,8,600647,3
25,750637,7,-591932,2,750637,7
26,550667,1,-686938,1,750637,7
27,50667,84,-643180,9,750637,7
28,300663,9,-633177,8,750637,7
29,-149462,1,-711991,750637,7

