Generation,PopBest,PopAvg,BestOverall
0,-149452,2,-715753,1,-149452,2
1,300630,2,-734451,6,300630,2
2,-149319,4,-729449,5,300630,2
3,750518,-598195,1,750518
4,500560,6,-560695,1,750518
5,50521,31,-696921,750518
6,560,6082,-780699,9,750518
7,-149399,8,-800702,7,750518
8,500690,7,-705708,4,750518
9,800586,6,-638225,4,800586,6
10,667,9589,-715713,9,800586,6
11,50555,91,-694439,3,800586,6
12,-199319,7,-744428,4,800586,6
13,550618,1,-713182,4,800586,6
14,500546,3,-693182,1,800586,6
15,500677,7,-644454,6,800586,6
16,-199312,3,-803184,8,800586,6
17,50639,84,-720692,5,800586,6
18,300690,7,-708220,9,800586,6
19,250680,5,-715706,800586,6
20,550628,1,-699430,800586,6
21,500658,-658161,5,800586,6
22,550668,-715695,4,800586,6
23,50607,84,-733186,9,800586,6
24,300650,6,-704428,9,800586,6
25,550521,3,-561932,3,800586,6
26,500600,5,-785710,5,800586,6
27,300560,6,-636958,9,800586,6
28,50520,63,-760742,8,800586,6
29,250542,1,-688182,4,800586,6

