Generation,PopBest,PopAvg,BestOverall
0,-149360,3,-784503,9,-149360,3
1,-149429,4,-681961,1,-149360,3
2,300610,6,-730733,1,300610,6
3,-149312,4,-621931,5,300610,6
4,550693,3,-629431,8,550693,3
5,750610,6,-606940,4,750610,6
6,50692,-696966,750610,6
7,50676,59,-754460,8,750610,6
8,250527,8,-763160,3,750610,6
9,50695,5,-673155,6,750610,6
10,300594,8,-753194,6,750610,6
11,500664,2,-719439,3,750610,6
12,50673,06,-714465,750610,6
13,500427,9,-725718,4,750610,6
14,50570,69,-685730,9,750610,6
15,550590,6,-724434,1,750610,6
16,750597,6,-711950,8,750610,6
17,50670,63,-668193,3,750610,6
18,359,8201,-756953,6,750610,6
19,-199330,3,-808221,6,750610,6
20,-149420,3,-781966,4,750610,6
21,50604,19,-761987,6,750610,6
22,50674,31,-731959,8,750610,6
23,300505,6,-654436,4,750610,6
24,50585,03,-723210,7,750610,6
25,50659,72,-738214,4,750610,6
26,50550,53,-681968,9,750610,6
27,250648,-673220,6,750610,6
28,550667,7,-708196,1,750610,6
29,500668,-596949,7,750610,6

