Generation,PopBest,PopAvg,BestOverall
0,50690,69,-639511,1,50690,69
1,580,7045,-745731,5,50690,69
2,520,577,-711969,2,50690,69
3,50540,84,-758223,6,50690,69
4,300510,6,-725673,6,300510,6
5,250632,8,-731912,2,300510,6
6,550668,1,-715671,1,550668,1
7,50633,91,-670695,2,550668,1
8,300576,-668198,9,550668,1
9,50680,63,-690670,8,550668,1
10,750620,5,-655652,2,750620,5
11,250600,6,-674419,6,750620,5
12,100686,3,-744422,1,750620,5
13,300668,1,-759432,8,750620,5
14,300666,9,-705686,9,750620,5
15,300694,5,-655684,1,750620,5
16,300670,1,-709449,9,750620,5
17,-149317,6,-705730,1,750620,5
18,300423,4,-659458,4,750620,5
19,300505,8,-741958,4,750620,5
20,500626,9,-620673,3,750620,5
21,250665,2,-730698,2,750620,5
22,50687,28,-694461,4,750620,5
23,100509,8,-723190,1,750620,5
24,300310,6,-718209,6,750620,5
25,650687,9,-591976,750620,5
26,-149319,3,-779462,1,750620,5
27,500644,8,-728209,3,750620,5
28,500600,5,-611958,750620,5
29,50610,47,-663199,1,750620,5

