Generation,PopBest,PopAvg,BestOverall
0,-149370,3,-743275,9,-149370,3
1,300566,2,-749461,1,300566,2
2,550577,4,-499399,3,550577,4
3,550658,1,-515636,6,550658,1
4,300597,7,-589390,4,550658,1
5,550638,-440644,4,550658,1
6,550681,8,-623144,9,550681,8
7,300697,8,-474387,9,550681,8
8,1000638,-350633,9,1000638
9,550596,8,-434382,6,1000638
10,550536,8,-509398,1,1000638
11,1350658,-520656,7,1350658
12,750607,6,-379388,7,1350658
13,250616,9,-458140,3,1350658
14,750597,9,-366889,5,1350658
15,300530,6,-554391,6,1350658
16,300633,-584406,6,1350658
17,300667,9,-569392,1350658
18,250690,6,-448137,8,1350658
19,500626,9,-653156,3,1350658
20,550668,1,-441893,4,1350658
21,550608,-485654,9,1350658
22,300648,1,-480636,4,1350658
23,300527,6,-529384,1,1350658
24,550617,8,-466886,5,1350658
25,50658,09,-639393,7,1350658
26,50627,66,-664384,1,1350658
27,600575,-404384,3,1350658
28,1000608,-415633,1,1350658
29,550608,1,-496884,5,1350658

