Generation,PopBest,PopAvg,BestOverall
0,-199449,4,-749490,9,-199449,4
1,300687,8,-735759,3,300687,8
2,750537,9,-615732,4,750537,9
3,601,0798,-714463,4,750537,9
4,50600,59,-745696,3,750537,9
5,50597,56,-733234,1,750537,9
6,500517,9,-616931,3,750537,9
7,300531,-690685,1,750537,9
8,50627,13,-770784,6,750537,9
9,550669,9,-694454,6,750537,9
10,300590,7,-650703,9,750537,9
11,250581,-770765,3,750537,9
12,550680,3,-669482,9,750537,9
13,-149324,3,-798266,3,750537,9
14,550537,8,-723202,3,750537,9
15,1250548,-644446,5,1250548
16,50531,13,-649441,9,1250548
17,300499,9,-659523,6,1250548
18,750640,6,-594452,4,1250548
19,250380,4,-666920,9,1250548
20,300359,8,-709520,8,1250548
21,550668,1,-674479,2,1250548
22,300624,9,-749452,9,1250548
23,300627,9,-689436,7,1250548
24,550566,2,-704425,4,1250548
25,-149341,9,-770749,1,1250548
26,300649,6,-616971,6,1250548
27,300581,8,-700771,8,1250548
28,50570,47,-685748,4,1250548
29,750567,8,-679467,3,1250548

