Generation,PopBest,PopAvg,BestOverall
0,-199336,5,-752005,4,-199336,5
1,100670,4,-663216,7,100670,4
2,1000540,-627022,1000540
3,50570,34,-643217,8,1000540
4,550590,3,-604437,3,1000540
5,50671,88,-671986,3,1000540
6,-149368,6,-690719,1,1000540
7,650336,5,-714441,1000540
8,300575,4,-690698,1,1000540
9,250500,7,-798233,1,1000540
10,50419,78,-725791,4,1000540
11,-599312,2,-764523,6,1000540
12,50646,94,-751955,6,1000540
13,359,7713,-735743,3,1000540
14,50574,94,-704465,5,1000540
15,550668,1,-721987,5,1000540
16,750540,5,-568254,1,1000540
17,50506,06,-776967,4,1000540
18,500547,9,-748258,8,1000540
19,300650,1,-760727,4,1000540
20,300540,8,-688199,3,1000540
21,50510,06,-698177,2,1000540
22,-149430,-776953,1000540
23,750517,1,-682004,8,1000540
24,1000668,-680728,1,1000668
25,300637,6,-765754,9,1000668
26,50517,56,-661934,4,1000668
27,750497,4,-712039,1000668
28,1250538,-637002,1250538
29,50657,81,-679450,1250538

