Generation,PopBest,PopAvg,BestOverall
0,250647,8,-683238,9,250647,8
1,300547,5,-745718,6,300547,5
2,500536,7,-708271,6,500536,7
3,250660,-691989,8,500536,7
4,50626,75,-673245,6,500536,7
5,300538,-639449,9,500536,7
6,300533,3,-619460,1,500536,7
7,50560,06,-738291,1,500536,7
8,1250538,-590749,4,1250538
9,50681,88,-669459,8,1250538
10,100618,1,-647019,1,1250538
11,750670,6,-685683,6,1250538
12,440,2835,-740755,4,1250538
13,-149329,9,-729509,1,1250538
14,750672,1,-775699,5,1250538
15,1000636,-574442,1,1250538
16,300667,6,-618244,1,1250538
17,250550,7,-654448,2,1250538
18,300681,1,-733248,1250538
19,590,783,-695768,4,1250538
20,563,9199,-681957,8,1250538
21,1350538,-680666,3,1350538
22,510,9075,-766947,8,1350538
23,550,769,-733217,9,1350538
24,300540,8,-713235,4,1350538
25,500560,2,-670781,6,1350538
26,-149452,6,-748243,3,1350538
27,-149388,9,-768247,5,1350538
28,100550,7,-629521,9,1350538
29,600617,8,-756959,4,1350538

