Generation,PopBest,PopAvg,BestOverall
0,50577,47,-785739,5,50577,47
1,550614,9,-685707,5,550614,9
2,-149319,4,-663229,4,550614,9
3,750600,6,-699478,5,750600,6
4,-149492,3,-753315,4,750600,6
5,50626,53,-725710,750600,6
6,550555,1,-691944,1,750600,6
7,50657,34,-673281,1,750600,6
8,-349449,6,-720797,1,750600,6
9,500671,6,-700726,750600,6
10,250640,6,-638226,1,750600,6
11,1800598,-684472,4,1800598
12,550537,8,-594454,7,1800598
13,100576,3,-693239,4,1800598
14,550567,1,-810685,1800598
15,-149325,9,-719470,5,1800598
16,600684,9,-626987,1800598
17,300638,1,-603223,8,1800598
18,100627,8,-693251,6,1800598
19,50625,88,-633214,1,1800598
20,550628,1,-680699,1800598
21,300657,2,-605697,2,1800598
22,550593,9,-631929,4,1800598
23,50646,78,-619496,6,1800598
24,550537,9,-622012,4,1800598
25,50550,53,-628234,4,1800598
26,300537,9,-665739,5,1800598
27,550499,1,-770815,1800598
28,550419,9,-647015,4,1800598
29,50681,41,-719448,1,1800598

